DateTime	Name	Gender	Product	Price	Department	Category	Amount
12/07/2022 10:41:07	Priya Robbins	f	Coffee_2022_7_15	0.2	Genesis	Coffee	1
12/07/2022 11:12:50	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
12/07/2022 11:12:53	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
12/07/2022 16:51:35	Tobias Chavez	m	Karslberg Helles	0.9	Rumor Spreaders	Beer	1
12/07/2022 16:51:55	Nicholas Thomas	m	Karslberg Helles	0.9	Recruitables	Beer	1
12/07/2022 17:06:13	Priya Robbins	f	Coffee_2022_7_15	0.2	Genesis	Coffee	1
12/07/2022 17:23:50	Christopher L.	m	Karamalz 0.5l	0.8	Recruitables	Beverage	1
12/07/2022 17:26:19	Benedikt V.	m	Karslberg Helles	0.9	Recruitables	Beer	1
12/07/2022 21:52:48	Oliver M.	m	Glorietta ISO 0.5l	0.8	Recruitables	Beverage	1
12/07/2022 21:53:02	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
13/07/2022 08:23:51	Mia Farmer	f	Coffee_2022_7_15	0.2	Rumor Spreaders	Coffee	1
04/07/2022 12:34:53	Selina Z.	f	Deposit	-1	Recruitables	Deposit	50
04/07/2022 12:38:19	Patrick Holmes	m	Deposit	-1	Recruitables	Deposit	17
04/07/2022 12:38:19	Patrick Holmes	m	smallDeposit	-0.1	Recruitables	Deposit	5
04/07/2022 12:38:27	Nicholas Thomas	m	Deposit	-1	Recruitables	Deposit	12
04/07/2022 12:38:27	Nicholas Thomas	m	smallDeposit	-0.1	Recruitables	Deposit	5
12/07/2022 10:05:59	Justin Bennett	m	Coffee_2022_7_15	0.2	Employees of the Moment	Coffee	1
13/07/2022 08:41:04	Christopher L.	m	Elephant Bay Rose Wat_2022_11_28	1.4	Recruitables	Beverage	1
13/07/2022 11:15:41	Isabelle Tucker	f	Coffee_2022_7_15	0.2	Toon Squad	Coffee	1
13/07/2022 12:10:02	Annabel Barnett	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
13/07/2022 12:13:26	Kevin S.	m	Glorietta ACE 0.5l	0.8	Recruitables	Beverage	1
13/07/2022 12:13:31	Kevin S.	m	Coffee_2022_7_15	0.2	Recruitables	Coffee	1
13/07/2022 12:13:45	Benedikt V.	m	Coffee_2022_7_15	0.2	Recruitables	Coffee	1
13/07/2022 12:15:56	Justin Bennett	m	Paulaner Spezi 0.5_2022_7_15	0.8	Employees of the Moment	Beverage	1
13/07/2022 12:43:25	Leonard Richardson	m	Coffee_2022_7_15	0.2	Toon Squad	Coffee	1
13/07/2022 15:44:14	Timo M.	m	Coffee_2022_7_15	0.2	Recruitables	Coffee	1
14/07/2022 10:25:52	Bradley Neill	m	Coffee_2022_7_15	0.2	Toon Squad	Coffee	1
14/07/2022 11:03:55	Charlie Brooks	m	Paulaner Spezi 0.5_2022_7_15	0.8	Breakroom Bandits	Beverage	1
14/07/2022 12:59:36	Christina Chen	f	Coca Cola 0.33 L_2022_7_15	0.8	Breakroom Bandits	Beverage	1
14/07/2022 13:43:10	Oliver M.	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
14/07/2022 17:00:04	Rachael Wilkinson	f	Coca Cola 0.33 L_2022_7_15	0.8	Breakroom Bandits	Beverage	1
14/07/2022 17:00:13	Rachael Wilkinson	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
14/07/2022 17:02:25	Isabella Doyle	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
14/07/2022 17:02:48	Abigail Payne	f	Karslberg Naturradler	0.9	Employees of the Moment	Beer	1
14/07/2022 17:05:05	Charlie Brooks	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
14/07/2022 17:05:12	Charlie Brooks	m	Oettinger Pils 0.5	0.7	Breakroom Bandits	Beer	1
14/07/2022 17:07:10	Tobias Chavez	m	Oettinger Pils 0.5	0.7	Rumor Spreaders	Beer	1
14/07/2022 18:18:14	Keira Sullivan	f	fritz-limo Rhabarber	1	Breakroom Bandits	Beverage	1
14/07/2022 18:21:20	Christina Chen	f	Elephant Bay Melon_2022_11_28	1.4	Breakroom Bandits	Beverage	1
14/07/2022 19:36:21	Zachary Mitchell	m	Oettinger Pils 0.5	0.7	Breakroom Bandits	Beer	1
14/07/2022 19:53:22	Philip Reilly	m	Augustiner Lager HellOutDated20230301130432	1.2	Employees of the Moment	Beer	1
14/07/2022 20:00:25	Charlie Brooks	m	Karslberg Helles	0.9	Breakroom Bandits	Beer	1
14/07/2022 20:05:21	Keira Sullivan	f	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
14/07/2022 20:05:43	Constance Mueller	f	Karslberg Naturradler	0.9	Genesis	Beer	1
14/07/2022 20:05:56	Benedikt V.	m	Augustiner Lager HellOutDated20230301130432	1.2	Recruitables	Beer	1
14/07/2022 20:09:21	Grover Wood	m	Benediktiner Hefe Afr_2022_7_15	0.4	Rumor Spreaders	Beer	1
14/07/2022 21:43:33	Charlie Brooks	m	Valentins Weizen 0.5	1	Breakroom Bandits	Beer	1
14/07/2022 21:43:39	Charlie Brooks	m	Karslberg Helles	0.9	Breakroom Bandits	Beer	1
14/07/2022 21:43:48	Grover Wood	m	Benediktiner Hefe Afr_2022_7_15	0.4	Rumor Spreaders	Beer	1
14/07/2022 21:44:03	Abigail Payne	f	Gruendels Fresh 0.33l	0.9	Employees of the Moment	Beverage	1
14/07/2022 21:44:14	Annabel Barnett	f	Karslberg Helles	0.9	Breakroom Bandits	Beer	1
14/07/2022 21:44:35	Grover Wood	m	Valentins Weizen 0.5	1	Rumor Spreaders	Beer	1
15/07/2022 07:55:13	Keira Sullivan	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
15/07/2022 07:55:53	Zachary Mitchell	m	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
15/07/2022 10:06:03	Charlie Brooks	m	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
15/07/2022 10:23:05	Hannah Walters	f	Deposit	-1	Toon Squad	Deposit	30
15/07/2022 11:20:44	Christina Chen	f	Coca Cola 0.33 L_2022_7_15	0.8	Breakroom Bandits	Beverage	1
15/07/2022 11:26:21	Leonard Richardson	m	Paulaner Spezi 0.5_2022_7_15	0.8	Toon Squad	Beverage	1
15/07/2022 13:04:44	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
15/07/2022 13:51:04	Taylor Hammond	f	Deposit	-1	Breakroom Bandits	Deposit	6
15/07/2022 14:55:17	Oliver M.	m	Proviant Kir-Granat	1	Recruitables	Beverage	1
15/07/2022 15:02:21	Charlie Brooks	m	Proviant Kir-Granat	1	Breakroom Bandits	Beverage	1
15/07/2022 15:03:39	Keira Sullivan	f	fritz-limo Rhabarber	1	Breakroom Bandits	Beverage	1
15/07/2022 15:07:02	Constance Mueller	f	30 Cent debit	0.3	Genesis	Misc	1
17/07/2022 13:51:12	Lloyd Gonzalez	m	Coffee	0.25	Breakroom Bandits	Coffee	1
18/07/2022 08:20:12	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
18/07/2022 08:36:18	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
18/07/2022 09:40:37	Timo M.	m	Coffee	0.25	Recruitables	Coffee	1
18/07/2022 09:42:39	Mia Farmer	f	Coffee	0.25	Rumor Spreaders	Coffee	1
18/07/2022 11:02:39	Isabelle Tucker	f	Coffee	0.25	Toon Squad	Coffee	1
18/07/2022 12:02:42	Annabel Barnett	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
18/07/2022 12:05:28	Rachael Wilkinson	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
18/07/2022 12:47:02	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
18/07/2022 13:35:15	Lloyd Gonzalez	m	Proviant Kir-Granat	1	Breakroom Bandits	Beverage	1
18/07/2022 13:35:44	Priya Robbins	f	Proviant Ing-Zit	1	Genesis	Beverage	1
18/07/2022 13:37:50	Fannie Acosta	f	Paulaner Spezi 0.5OutDated20230301130503	0.9	Genesis	Beverage	1
18/07/2022 14:23:48	Timo M.	m	Coffee	0.25	Recruitables	Coffee	1
18/07/2022 14:41:13	Bradley Neill	m	Coffee	0.25	Toon Squad	Coffee	1
18/07/2022 14:42:04	Isabelle Tucker	f	Coffee	0.25	Toon Squad	Coffee	1
18/07/2022 17:11:33	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
18/07/2022 17:16:22	Oliver M.	m	fritz-limo Rhabarber	1	Recruitables	Beverage	1
18/07/2022 18:34:12	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
19/07/2022 08:42:55	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
19/07/2022 08:42:59	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
19/07/2022 10:30:37	Douglas Powell	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
19/07/2022 12:45:34	Annabel Barnett	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
19/07/2022 14:51:23	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
19/07/2022 14:51:27	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
19/07/2022 15:01:47	Tobias Chavez	m	Coca Cola 0.33 L_2022_11_28	0.9	Rumor Spreaders	Beverage	1
19/07/2022 15:05:47	Isabelle Tucker	f	Coffee	0.25	Toon Squad	Coffee	1
19/07/2022 17:04:20	Timo M.	m	fritz-limo Rhabarber	1	Recruitables	Beverage	1
19/07/2022 17:04:45	Douglas Powell	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
19/07/2022 17:19:27	Oliver M.	m	Proviant Ing-Zit	1	Recruitables	Beverage	1
19/07/2022 17:23:30	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
19/07/2022 17:28:44	Constance Mueller	f	30 Cent debit	0.3	Genesis	Misc	1
19/07/2022 19:22:50	Oliver M.	m	Karamalz 0.5l	0.8	Recruitables	Beverage	1
19/07/2022 20:12:20	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
20/07/2022 08:28:12	Oliver M.	m	Deposit	-1	Recruitables	Deposit	15
20/07/2022 11:26:59	Tobias Chavez	m	Glorietta ACE 0.5l	0.8	Rumor Spreaders	Beverage	1
20/07/2022 17:55:04	Timo M.	m	fritz-limo Rhabarber	1	Recruitables	Beverage	1
21/07/2022 08:54:25	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
21/07/2022 08:54:28	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
21/07/2022 09:00:09	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
21/07/2022 11:16:13	Zak Ramirez	m	Paulaner Spezi 0.5OutDated20230301130503	0.9	Genesis	Beverage	1
21/07/2022 11:18:03	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
21/07/2022 12:17:43	Martin Blaese	m	Gruendels Fresh 0.33l	0.9	Employees of the Moment	Beverage	1
21/07/2022 14:30:04	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
21/07/2022 14:58:50	Oliver M.	m	Paulaner Spezi 0.5OutDated20230301130503	0.9	Recruitables	Beverage	1
21/07/2022 15:06:28	Isabella Doyle	f	Proviant Ing-Zit	1	Breakroom Bandits	Beverage	1
21/07/2022 15:06:33	Isabella Doyle	f	Proviant Kir-Granat	1	Breakroom Bandits	Beverage	1
21/07/2022 20:25:09	Benedikt V.	m	Bitburger Radler St.	0.8	Recruitables	Beer	1
22/07/2022 14:15:28	Oliver M.	m	Paulaner Spezi 0.5OutDated20230301130503	0.9	Recruitables	Beverage	1
22/07/2022 14:17:28	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
22/07/2022 15:21:24	Douglas Powell	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
22/07/2022 15:42:22	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
22/07/2022 17:14:55	Charlie Brooks	m	Karslberg Naturradler	0.9	Breakroom Bandits	Beer	1
24/07/2022 13:25:06	Nicholas Thomas	m	Glorietta ACE 0.5l	0.8	Recruitables	Beverage	1
24/07/2022 14:29:40	Douglas Powell	m	Coca Cola 0.33 L_2022_11_28	0.9	Recruitables	Beverage	1
24/07/2022 14:30:53	Patrick Holmes	m	Coffee	0.25	Recruitables	Coffee	1
25/07/2022 13:24:19	Christopher L.	m	Deposit	-1	Recruitables	Deposit	5
25/07/2022 13:24:19	Christopher L.	m	smallDeposit	-0.1	Recruitables	Deposit	3
25/07/2022 13:46:43	Oliver M.	m	120 Cent debit	1.2	Recruitables	Misc	1
25/07/2022 14:08:38	Bradley Neill	m	Glorietta ACE 0.5l	0.8	Toon Squad	Beverage	1
25/07/2022 14:16:50	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
25/07/2022 14:16:53	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
25/07/2022 14:23:47	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
25/07/2022 14:26:52	Nicholas Thomas	m	50 Cent debit	0.5	Recruitables	Misc	1
25/07/2022 14:27:07	Benedikt V.	m	Coffee	0.25	Recruitables	Coffee	1
25/07/2022 14:27:54	Tianna Solis	f	Coca Cola 0.33 L_2022_11_28	0.9	Genesis	Beverage	1
25/07/2022 14:40:59	Oliver M.	m	Elephant Bay Rose Wat_2022_11_28	1.4	Recruitables	Beverage	1
26/07/2022 09:20:24	Francis Rodgers	f	Coffee	0.25	Breakroom Bandits	Coffee	1
26/07/2022 12:33:31	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
26/07/2022 12:35:24	Oliver M.	m	Elephant Bay Rose Wat_2022_11_28	1.4	Recruitables	Beverage	1
26/07/2022 13:58:21	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
26/07/2022 13:58:24	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
26/07/2022 14:00:04	Taylor Hammond	f	Proviant Kir-Granat	1	Breakroom Bandits	Beverage	1
26/07/2022 14:44:43	Jasmine Sutton	f	Coffee	0.25	Toon Squad	Coffee	1
27/07/2022 14:44:55	Oliver M.	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
27/07/2022 17:23:03	Benedikt V.	m	Gruendels Fresh 0.33l	0.9	Recruitables	Beverage	1
27/07/2022 17:23:08	Benedikt V.	m	Gruendels Fresh 0.33l	0.9	Recruitables	Beverage	1
28/07/2022 12:24:41	Oliver M.	m	Paulaner Spezi 0.5OutDated20230301130503	0.9	Recruitables	Beverage	1
28/07/2022 12:25:36	Selina Z.	f	50 Cent debit	0.5	Recruitables	Misc	1
28/07/2022 12:26:00	Nicholas Thomas	m	50 Cent debit	0.5	Recruitables	Misc	1
28/07/2022 13:11:49	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
28/07/2022 14:21:13	Charlie Brooks	m	50 Cent debit	0.5	Breakroom Bandits	Misc	1
28/07/2022 14:25:56	Patrick Holmes	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
28/07/2022 17:11:32	Zak Ramirez	m	Deposit	-1	Genesis	Deposit	40
28/07/2022 18:30:14	Constance Mueller	f	Karamalz 0.5l	0.8	Genesis	Beverage	1
28/07/2022 22:22:11	Constance Mueller	f	Karslberg Helles	0.9	Genesis	Beer	1
29/07/2022 13:45:54	Taylor Hammond	f	Coca Cola 0.33 L_2022_11_28	0.9	Breakroom Bandits	Beverage	1
29/07/2022 14:22:21	Mia Farmer	f	Proviant Ing-Zit	1	Rumor Spreaders	Beverage	1
29/07/2022 14:26:44	Oliver M.	m	Elephant Bay Rose Wat_2022_11_28	1.4	Recruitables	Beverage	1
29/07/2022 14:42:35	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
29/07/2022 14:57:00	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
29/07/2022 14:57:04	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
29/07/2022 14:57:34	Leonard Richardson	m	Bitburger Radler St.	0.8	Toon Squad	Beer	1
01/08/2022 09:52:25	Christopher L.	m	Glorietta ACE 0.5l	0.8	Recruitables	Beverage	1
01/08/2022 10:10:38	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
01/08/2022 10:11:10	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
01/08/2022 10:17:03	Nicholas Thomas	m	Coffee	0.25	Recruitables	Coffee	1
01/08/2022 10:17:26	Nicholas Thomas	m	Deposit	-1	Recruitables	Deposit	20
01/08/2022 10:27:58	Charlie Brooks	m	Coca Cola 0.33 L_2022_11_28	0.9	Breakroom Bandits	Beverage	1
01/08/2022 11:21:30	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
01/08/2022 11:39:00	Annabel Barnett	f	Glorietta ACE 0.5l	0.8	Breakroom Bandits	Beverage	1
01/08/2022 14:58:07	Charlie Brooks	m	30 Cent debit	0.3	Breakroom Bandits	Misc	1
01/08/2022 14:58:47	Tianna Solis	f	Coca Cola 0.33 L_2022_11_28	0.9	Genesis	Beverage	1
01/08/2022 19:00:09	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
02/08/2022 08:22:31	Mia Farmer	f	Coffee	0.25	Rumor Spreaders	Coffee	1
02/08/2022 08:22:35	Mia Farmer	f	Coffee	0.25	Rumor Spreaders	Coffee	1
02/08/2022 08:25:14	Benedikt V.	m	Coffee	0.25	Recruitables	Coffee	1
02/08/2022 09:53:25	Oliver M.	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
02/08/2022 10:00:26	Oliver M.	m	Deposit	-1	Recruitables	Deposit	100
02/08/2022 10:00:44	Oliver M.	m	Deposit	-1	Recruitables	Deposit	50
02/08/2022 15:35:33	Charlie Brooks	m	50 Cent debit	0.5	Breakroom Bandits	Misc	1
02/08/2022 15:36:47	Abigail Payne	f	50 Cent debit	0.5	Employees of the Moment	Misc	1
02/08/2022 15:37:12	Keira Sullivan	f	80 Cent debit	0.8	Breakroom Bandits	Misc	1
03/08/2022 08:11:02	Christopher L.	m	Coffee	0.25	Recruitables	Coffee	1
03/08/2022 08:26:03	Nicholas Thomas	m	Coffee	0.25	Recruitables	Coffee	1
03/08/2022 08:27:55	Benedikt V.	m	Coffee	0.25	Recruitables	Coffee	1
03/08/2022 08:31:56	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
03/08/2022 08:38:23	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
03/08/2022 08:51:56	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
03/08/2022 08:55:04	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
03/08/2022 08:55:07	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
03/08/2022 09:41:25	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
03/08/2022 10:13:39	Kevin S.	m	Coffee	0.25	Recruitables	Coffee	1
03/08/2022 10:13:51	Kevin S.	m	Glorietta ACE 0.5l	0.8	Recruitables	Beverage	1
03/08/2022 12:18:51	Constance Mueller	f	Deposit	-1	Genesis	Deposit	20
03/08/2022 14:35:40	Kevin S.	m	Deposit	-1	Recruitables	Deposit	100
03/08/2022 15:05:12	Fannie Acosta	f	Coca Cola 0.33 L_2022_11_28	0.9	Genesis	Beverage	1
03/08/2022 15:54:18	Jasmine Sutton	f	Bitburger Radler St.	0.8	Toon Squad	Beer	1
03/08/2022 19:34:36	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
03/08/2022 19:34:40	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
04/08/2022 08:25:36	Zachary Mitchell	m	Coffee	0.25	Breakroom Bandits	Coffee	1
04/08/2022 08:37:12	Nicholas Thomas	m	Coffee	0.25	Recruitables	Coffee	1
04/08/2022 09:13:11	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
04/08/2022 19:46:24	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
04/08/2022 19:46:29	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
05/08/2022 08:01:29	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
05/08/2022 08:19:09	Nicholas Thomas	m	Coffee	0.25	Recruitables	Coffee	1
05/08/2022 08:42:28	Leonard Richardson	m	Coffee	0.25	Toon Squad	Coffee	1
05/08/2022 11:06:29	Zachary Mitchell	m	Coffee	0.25	Breakroom Bandits	Coffee	1
05/08/2022 11:33:39	Christina Chen	f	Coca Cola 0.33 L_2022_11_28	0.9	Breakroom Bandits	Beverage	1
05/08/2022 13:55:13	Zachary Mitchell	m	Coffee	0.25	Breakroom Bandits	Coffee	1
05/08/2022 13:55:48	Priya Robbins	f	Coffee	0.25	Genesis	Coffee	1
05/08/2022 19:13:59	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 08:12:18	Keira Sullivan	f	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 08:33:59	Benedikt V.	m	Coffee	0.25	Recruitables	Coffee	1
08/08/2022 08:34:02	Mia Farmer	f	Coffee	0.25	Rumor Spreaders	Coffee	1
08/08/2022 10:42:17	Zachary Mitchell	m	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 10:57:21	Zachary Mitchell	m	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 10:58:03	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 10:58:06	Michelle Porter	f	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 13:43:59	Benedikt V.	m	Coffee	0.25	Recruitables	Coffee	1
08/08/2022 13:50:10	Zachary Mitchell	m	Coffee	0.25	Breakroom Bandits	Coffee	1
08/08/2022 14:53:05	Timo M.	m	Coffee	0.25	Recruitables	Coffee	1
08/08/2022 15:00:14	Christopher L.	m	Deposit	-1	Recruitables	Deposit	11
08/08/2022 15:14:26	Bradley Neill	m	fritz-kola zero 0.33 l	1	Toon Squad	Beverage	1
09/08/2022 09:55:23	Christopher L.	m	Coffee	0.25	Recruitables	Coffee	1
12/07/2022 15:00:07	Christina Chen	f	30 Cent debit	0.3	Breakroom Bandits	Misc	1
12/07/2022 15:00:28	Tianna Solis	f	Coca Cola 0.33 L_2022_7_15	0.8	Genesis	Beverage	1
12/07/2022 15:00:53	Rachael Wilkinson	f	80 Cent debit	0.8	Breakroom Bandits	Misc	1
12/07/2022 15:01:09	Charlie Brooks	m	120 Cent debit	1.2	Breakroom Bandits	Misc	1
12/07/2022 15:17:26	Priya Robbins	f	Coffee_2022_7_15	0.2	Genesis	Coffee	1
12/07/2022 18:18:37	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	3
12/07/2022 19:38:16	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
12/07/2022 19:38:24	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
12/07/2022 19:56:47	Oliver M.	m	Gruendels Fresh 0.33l	0.9	Recruitables	Beverage	1
12/07/2022 20:32:50	Oliver M.	m	Karamalz 0.5l	0.8	Recruitables	Beverage	1
13/07/2022 10:07:43	Charlie Brooks	m	Coca Cola 0.33 L_2022_7_15	0.8	Breakroom Bandits	Beverage	1
13/07/2022 10:09:10	Lloyd Gonzalez	m	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
13/07/2022 10:12:41	Kevin S.	m	Glorietta ACE 0.5l	0.8	Recruitables	Beverage	1
13/07/2022 10:12:58	Zachary Mitchell	m	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
13/07/2022 10:16:21	Tianna Solis	f	Coca Cola 0.33 L_2022_7_15	0.8	Genesis	Beverage	1
13/07/2022 11:30:16	Priya Robbins	f	Coffee_2022_7_15	0.2	Genesis	Coffee	1
13/07/2022 12:02:55	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
13/07/2022 12:03:00	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
13/07/2022 12:37:03	Zak Ramirez	m	Paulaner Spezi 0.5_2022_7_15	0.8	Genesis	Beverage	1
13/07/2022 12:58:32	Christopher L.	m	Elephant Bay Melon_2022_11_28	1.4	Recruitables	Beverage	1
13/07/2022 13:00:48	Abigail Payne	f	Coca Cola 0.33 L_2022_7_15	0.8	Employees of the Moment	Beverage	1
13/07/2022 13:05:36	Philip Reilly	m	fritz-kola zero 0.33 l	1	Employees of the Moment	Beverage	1
13/07/2022 13:33:26	Oliver M.	m	120 Cent debit	1.2	Recruitables	Misc	1
13/07/2022 14:47:48	Tianna Solis	f	Coca Cola 0.33 L_2022_7_15	0.8	Genesis	Beverage	1
13/07/2022 14:56:09	Priya Robbins	f	Coffee_2022_7_15	0.2	Genesis	Coffee	1
13/07/2022 14:57:39	Katherine Erickson	f	Paulaner Spezi 0.5_2022_7_15	0.8	Breakroom Bandits	Beverage	1
13/07/2022 16:48:00	Zachary Mitchell	m	Benediktiner Hefe Afr_2022_7_15	0.4	Breakroom Bandits	Beer	1
13/07/2022 16:48:37	Oliver M.	m	fritz-kola zero 0.33 l	1	Recruitables	Beverage	1
13/07/2022 16:53:35	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
13/07/2022 16:53:38	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
13/07/2022 18:57:14	Sean Moore	m	Augustiner Lager HellOutDated20230301130432	1.2	Breakroom Bandits	Beer	1
14/07/2022 12:30:01	Keira Sullivan	f	fritz-kola zero 0.33 l	1	Breakroom Bandits	Beverage	1
14/07/2022 12:31:43	Grover Wood	m	Gruendels Fresh 0.33l	0.9	Rumor Spreaders	Beverage	1
14/07/2022 14:16:05	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
14/07/2022 14:16:12	Michelle Porter	f	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
14/07/2022 14:30:13	Christopher L.	m	Elephant Bay Rose Wat_2022_11_28	1.4	Recruitables	Beverage	1
14/07/2022 15:08:57	Charlie Brooks	m	30 Cent debit	0.3	Breakroom Bandits	Misc	1
14/07/2022 15:09:11	Charlie Brooks	m	120 Cent debit	1.2	Breakroom Bandits	Misc	1
14/07/2022 15:46:36	Benedikt V.	m	30 Cent debit	0.3	Recruitables	Misc	1
14/07/2022 15:46:56	Timo M.	m	120 Cent debit	1.2	Recruitables	Misc	1
14/07/2022 15:51:10	Lloyd Gonzalez	m	Coffee_2022_7_15	0.2	Breakroom Bandits	Coffee	1
14/07/2022 15:54:20	Keira Sullivan	f	fritz-kola zero 0.33 l	1	Breakroom Bandits	Beverage	1
14/07/2022 15:58:52	Oliver M.	m	Paulaner Spezi 0.5_2022_7_15	0.8	Recruitables	Beverage	1
14/07/2022 16:26:14	Priya Robbins	f	Coffee_2022_7_15	0.2	Genesis	Coffee	1
14/07/2022 17:18:20	Grover Wood	m	Augustiner Lager HellOutDated20230301130432	1.2	Rumor Spreaders	Beer	1
14/07/2022 17:19:54	Kyle Mason	m	Karamalz 0.5l	0.8	Breakroom Bandits	Beverage	1
